,工商银行,招商银行,中国平安,贵州茅台,宁德时代,比亚迪,中国石油,紫金矿业,企业债指数,国债ETF,十年国债ETF,短债ETF,五年地债ETF,活跃国债ETF,沪深300ETF,中证500ETF,创业板ETF,上证50ETF,银行ETF,证券ETF,医药ETF,红利ETF,黄金ETF,能源化工ETF,豆粕ETF,十年国债期货,五年国债期货,沪深300股指期货,中证500股指期货,上证50股指期货
工商银行,0.0,1.0573489320270173,1.114984781174362,1.3404106515122651,1.4830309080000512,1.4280561724866774,0.9956958487208198,1.3313477656768093,1.3483939072128797,1.42524758256553,1.4481155032874333,1.4663040556985387,1.453037357116195,1.4001557186106939,1.20081374442568,1.3491557801197434,1.463441340361465,1.1282825378910926,0.6646855667082544,1.1896909862053255,1.3905866280165682,0.8572095771170584,1.414053372182014,1.4277404437700278,1.3657455210213705,1.444675448751529,1.4240545511325706,1.2172254564535816,1.3510315551707046,1.1335969325997208
招商银行,1.0573489320270173,0.0,0.8051954450804463,1.0104475081436735,1.1877151836816275,1.1765059058676006,1.1150038927513302,1.1731144424198678,1.281438475761562,1.5742929108576107,1.623797699464634,1.5769684835393551,1.5078902878403067,1.6173163221573945,0.7658021587869998,1.0452531470493085,1.0973989407477778,0.6696798898606565,0.5979458327587293,0.8901516266353688,1.1688080184982668,0.9919604794360449,1.467897787655565,1.2995917205635317,1.3376513953002185,1.610901463371689,1.573426217597123,0.7682027917230069,1.0441704402429044,0.6890833923869928
中国平安,1.114984781174362,0.8051954450804463,0.0,1.0466103112577891,1.1832189092373535,1.086536362777553,1.1440010630632758,1.0930087760670117,1.2465005650900902,1.5170496577219033,1.5753357617942556,1.5878509712043587,1.4986494332491476,1.584681161648465,0.7134998309323946,0.9702703774605431,1.046371427058359,0.6355834035010237,0.7956197865666783,0.8791613029351368,1.1267848876964772,0.9877438975560875,1.4426765975867915,1.3269022797367962,1.3713394861690629,1.5680568927628868,1.5391775524896063,0.7459408754911824,0.9698545450197849,0.6586613036106339
贵州茅台,1.3404106515122651,1.0104475081436735,1.0466103112577891,0.0,1.035030335221829,1.1235985092666467,1.3420723975476538,1.2246609000434348,1.3183540156840214,1.5113220517670818,1.5263244972622203,1.4855402892974967,1.4946056517580968,1.529821102580295,0.8328105176389647,1.0986783440845849,1.0176417963880435,0.7523946726833308,1.1174519066109556,1.0870609945546343,1.0449513998243174,1.2927034160168671,1.4375291641533852,1.3330086737918148,1.3412456464504579,1.5264794277056977,1.5037475120078043,0.8102190442554436,1.090053312986784,0.7413784535047471
宁德时代,1.4830309080000512,1.1877151836816275,1.1832189092373535,1.035030335221829,0.0,0.913186536483792,1.46612118631072,1.3428106604955397,1.3770073334344461,1.5175186555563551,1.526208712216083,1.4485988071828104,1.439093136496382,1.4840495300467824,0.9682402448137003,1.0510845886208349,0.7167752141842612,1.030423463468027,1.3252715720901997,1.1828523166410736,1.071679648415748,1.4391683706138223,1.4672577302470473,1.328252672846071,1.3788530307360511,1.4735096183284557,1.4646868863298452,0.9537096363380949,1.0358438822815679,1.0334283893518772
比亚迪,1.4280561724866774,1.1765059058676006,1.086536362777553,1.1235985092666467,0.913186536483792,0.0,1.3719145257005916,1.2716003755057688,1.318443802148075,1.465472767091601,1.5133226883715656,1.4626992838453765,1.4444596252067838,1.499853100868479,0.974397686787544,1.0518589191822418,0.9573029604548434,1.0208068440782119,1.2759043954678377,1.1909815203436704,1.1762148973623032,1.363131568367573,1.4596119502859242,1.3425706730324112,1.3404888391093592,1.506864854969828,1.4560747274276935,0.9825094067150566,1.051670298349583,1.0397648096593366
中国石油,0.9956958487208198,1.1150038927513302,1.1440010630632758,1.3420723975476538,1.46612118631072,1.3719145257005916,0.0,1.1642429524218403,1.3239875943232406,1.477108252537735,1.521079957509449,1.5168982896227996,1.475817151524668,1.4969375147266244,1.1635129277518275,1.2673495201914504,1.3918485426772864,1.11359088354716,0.9540920305683975,1.2125933955246033,1.4055663600312767,0.9360401993332604,1.4174700446836648,1.2564175945902816,1.3578206496126113,1.5568814441946113,1.541252498404214,1.1730817717580586,1.2679383236980684,1.1132008812539895
紫金矿业,1.3313477656768093,1.1731144424198678,1.0930087760670117,1.2246609000434348,1.3428106604955397,1.2716003755057688,1.1642429524218403,0.0,1.3582775008105288,1.5017189606213703,1.54764060954963,1.5198837087426538,1.4955333314504617,1.534601251790311,1.0502717207904007,1.142186830642936,1.2197924086327423,1.037657744426537,1.187095022351135,1.2071384509163583,1.2681363425584213,1.1613750239707286,1.1740724170374137,1.2015504990372938,1.4591388895833037,1.576850812602019,1.5319548772180749,1.0522451639897905,1.1359243058447106,1.035436703218412
企业债指数,1.3483939072128797,1.281438475761562,1.2465005650900902,1.3183540156840214,1.3770073334344461,1.318443802148075,1.3239875943232406,1.3582775008105288,0.0,1.42546882866038,1.4491142805326063,1.4565714948187927,1.3861097123758828,1.4594255488810095,1.257663699423536,1.2941546811871525,1.2990900028305776,1.267492288346142,1.300450855243024,1.3476621503252113,1.3099411230841411,1.3442727894985353,1.4041059271185858,1.5370795119138168,1.3647992328302492,1.4363066436941552,1.4535429947085774,1.2643536368718933,1.3065222053626848,1.2733702490974088
国债ETF,1.42524758256553,1.5742929108576107,1.5170496577219033,1.5113220517670818,1.5175186555563551,1.465472767091601,1.477108252537735,1.5017189606213703,1.42546882866038,0.0,0.6192956749388687,1.0976288955884115,1.1742298445214625,0.6391561353505725,1.5777570827290763,1.5622380463045586,1.574816362123097,1.5855332372546327,1.5215454773741406,1.5699339634494054,1.5180084662924607,1.5011450587107757,1.367682913221072,1.4483824357817658,1.4172794329846978,0.8804543295150248,0.8733124346462541,1.5870208423105654,1.5709278979574024,1.5931603645428005
