,工商银行,建设银行,农业银行,招商银行,兴业银行,平安银行,中国平安,中信证券,中国人寿,万科A,保利发展,贵州茅台,五粮液,伊利股份,海天味业,恒瑞医药,药明康德,迈瑞医疗,宁德时代,比亚迪,海康威视,立讯精密,中国石油,中国神华,紫金矿业,三一重工,中国中免,美的集团,中国移动,中兴通讯,沪深300指数,中证500指数
工商银行,1.0,0.8893095052125033,0.8808355582687858,0.441006617970663,0.44304560123773157,0.44662150335490874,0.37840446887478,0.39184549532998475,0.38725291329318134,0.18477136685533646,0.25977948489422986,0.1016496426562324,0.07774680646764787,0.14310230970472923,0.04715508950965405,0.03405557382133096,-0.055255141443743924,0.0138917148193036,-0.09969033704172817,-0.019672215888649484,0.03707050504091492,-0.07739223892616326,0.5042948884200631,0.41706533407492674,0.11375656341368391,0.09763955352837687,-0.01904665134028858,0.16109083830307433,0.3207079556786215,0.06307636422886871,0.26020594400645686,0.08307969835219779
建设银行,0.8893095052125033,1.0,0.8621909798118391,0.44442429762730795,0.4648072904888055,0.4179091406495859,0.32502748064039866,0.3564260506345327,0.34070566615262077,0.1896837676637903,0.28175678805054594,0.05518579906115445,0.09551194665491909,0.15711133929098675,0.022073612020992207,0.012099616312803922,-0.0820006690904513,-0.04047803180866007,-0.1492270432090825,-0.056528699318929246,0.07030759526394648,-0.07441626908667126,0.5522075212329098,0.47927906747290105,0.10239768232750462,0.09238279143195612,-0.018502581170128415,0.125667513167355,0.31383230072427054,0.07914366667369925,0.24226399781964505,0.09385134633454385
农业银行,0.8808355582687858,0.8621909798118391,1.0,0.4003496309456201,0.42694076440801515,0.3880041722380827,0.34707758162481694,0.35340294031515074,0.34578459372145565,0.16636925161189722,0.2250137978606895,0.08892053468248612,0.05818616017913733,0.12807816352389814,0.04828572803784549,-0.01961273587774693,-0.11065583213454977,-0.03058728137832074,-0.1253448421818234,-0.04513545428272554,-0.014916174490266243,-0.10720530488823568,0.5334378884722084,0.4203586154768061,0.15457632533642215,0.07845457892515166,-0.031547666318638895,0.14915242891560332,0.27768428291114844,0.07909263759504896,0.23470612474995622,0.0762260039591322
招商银行,0.441006617970663,0.44442429762730795,0.4003496309456201,1.0,0.6741198281219631,0.8370679138127183,0.675830147610851,0.6464286839583883,0.5279971431632434,0.5562434795779618,0.5166721062307392,0.4894979166431206,0.5188227640176594,0.5493450048007505,0.4151880662515519,0.1698868181256973,0.23107797123852175,0.18438252749845285,0.29466632122605885,0.30791692672932836,0.27268574295489045,0.11421445790711861,0.37838315957469,0.34537194821164496,0.31190125249296113,0.5189202709313588,0.44269140556443537,0.43067200981557946,0.14356334279981323,0.12025682446091358,0.6994510469374978,0.45488648960956274
兴业银行,0.44304560123773157,0.4648072904888055,0.42694076440801515,0.6741198281219631,1.0,0.6745064760853414,0.532647218378517,0.550396627401663,0.4219257944603187,0.458112899046563,0.42254297282311704,0.37459897289203464,0.3274591249172971,0.346792165709419,0.327280830718813,0.08467317850145847,0.16697254126063324,0.11580500961309134,0.20799805585413322,0.22807669757885216,0.2571900571377547,0.13076015079484204,0.3906796962942109,0.36740088213349825,0.21967806319401456,0.40670440374131184,0.3208354286783443,0.40219190168016766,0.19799715673195964,0.19251685823712283,0.5616101110977032,0.3443510354163726
平安银行,0.44662150335490874,0.4179091406495859,0.3880041722380827,0.8370679138127183,0.6745064760853414,1.0,0.774663426878216,0.6694995368821176,0.6236312684582896,0.6088159339736449,0.5491635887272652,0.4729448931097033,0.5044157981384886,0.5038534342537315,0.4091599091773901,0.17853509926688008,0.24381609845242727,0.24044513084883276,0.2887912868277207,0.2636830915228126,0.25621232363886604,0.08022596143921919,0.3702911068553083,0.3557991952332158,0.32645276804654794,0.562500520049292,0.4528278811165639,0.47509674480988157,0.1873677485699546,0.13164554431165917,0.7092143655890765,0.4718505900457746
中国平安,0.37840446887478,0.32502748064039866,0.34707758162481694,0.675830147610851,0.532647218378517,0.774663426878216,1.0,0.662156461722031,0.7627201126978125,0.5356014762038148,0.4327861300444018,0.4523034281844368,0.4775823339444442,0.4805922777981676,0.4096582404713087,0.20254242148026924,0.2405985265685471,0.20679795232582016,0.2999965064115836,0.4097193661810628,0.3236624803491492,0.10850032865813058,0.34563078385504736,0.31723078333447724,0.40266590772024663,0.5136274090218987,0.4141697119260372,0.48005564532125544,0.26223859896596174,0.1963081528662488,0.7285965330539873,0.527822698196292
中信证券,0.39184549532998475,0.3564260506345327,0.35340294031515074,0.6464286839583883,0.550396627401663,0.6694995368821176,0.662156461722031,1.0,0.5216445662394115,0.529318651308501,0.4648598980236931,0.4379245091969858,0.43215266549717546,0.477993062659217,0.4173469190063352,0.24258772246256546,0.260318138033466,0.17059237483048,0.31713544929777954,0.3133091155492776,0.32350492612083964,0.2188351279378084,0.3167167281990587,0.23769854683452277,0.2758048909845981,0.49144050193156097,0.4216321928148092,0.41617260831951935,0.16469980187302605,0.19841670642184342,0.7452188816919686,0.5715171355575185
中国人寿,0.38725291329318134,0.34070566615262077,0.34578459372145565,0.5279971431632434,0.4219257944603187,0.6236312684582896,0.7627201126978125,0.5216445662394115,1.0,0.38840095434989097,0.34728755513112347,0.34106722813008383,0.32241194572908355,0.3316074555752755,0.3045337181675011,0.21959038616944762,0.15853901267417284,0.1478764461600197,0.19570800034198013,0.234626500825509,0.2876515897662088,0.059547721304136395,0.2687873445097723,0.25522776419084864,0.2687649300157221,0.41227839657670357,0.28363505066466205,0.38443039541818025,0.3018430332854039,0.25686810198604754,0.5784548561720161,0.39373102543487365
万科A,0.18477136685533646,0.1896837676637903,0.16636925161189722,0.5562434795779618,0.458112899046563,0.6088159339736449,0.5356014762038148,0.529318651308501,0.38840095434989097,1.0,0.8215484574413082,0.362769585122112,0.391741052787084,0.3746295529446879,0.3373390361083548,0.11732988113069687,0.23023629336780344,0.18249847105396383,0.31429966124497205,0.27247372810056886,0.250927434406599,0.1013294062682883,0.11155577592927562,0.13422111132651376,0.14045514289239602,0.4485570083425254,0.48907638958914856,0.4510213844086515,0.021921850909748946,0.20082261302556212,0.5678172979668831,0.41738389236138007
