,工商银行,建设银行,农业银行,招商银行,兴业银行,平安银行,中国平安,中信证券,中国人寿,万科A,保利发展,贵州茅台,五粮液,伊利股份,海天味业,恒瑞医药,药明康德,迈瑞医疗,宁德时代,比亚迪,海康威视,立讯精密,中国石油,中国神华,紫金矿业,三一重工,中国中免,美的集团,中国移动,中兴通讯,沪深300指数,中证500指数
工商银行,0.0,0.4153132932480211,0.46540227857027405,0.9614552551362839,0.9137798889117256,1.032572442708067,1.1805402448876654,1.4736165565314303,1.2228422271794457,1.4105710760237165,1.385806019734522,1.269751935317573,1.3411854190417436,1.2887657592918542,1.3831319199887429,1.4256313762738,1.57615615152287,1.4262516841265187,1.403771796630595,1.4656293173859287,1.4130660177315089,1.471256021631842,1.0888865645837604,0.9829437448125021,1.2711275261403303,1.3796852598490268,1.455232344426706,1.2557748503987496,0.9873758146756065,1.4952618584545618,1.2909608990041546,1.4725826958912667
建设银行,0.4153132932480211,0.0,0.5147930982056377,0.9589968432473251,0.9238470140473003,1.0247990549285544,1.175362500955868,1.4554467696122513,1.181649147593102,1.412234750681568,1.3971760671525644,1.286568308907761,1.3413507197760057,1.3016975428856377,1.3766673674473304,1.4155783988481536,1.5516059659629744,1.4143275875381038,1.3785604724463798,1.42761120891698,1.3846390502902004,1.4233897117539667,1.070744709232655,0.9930619285484342,1.2525734614092137,1.3339176037069884,1.4387469734417364,1.2002727688829822,0.9644582611943505,1.4369395990190352,1.2459390217906894,1.4246362550652736
农业银行,0.46540227857027405,0.5147930982056377,0.0,1.0508404499710795,0.9832119945071056,1.1042700506802237,1.2491929433615367,1.5268848044315866,1.2435677892038366,1.4738086124136245,1.4456274936831013,1.3617874789610087,1.4128284943550544,1.3790109293304262,1.4369168994216373,1.451414301029806,1.5813249515809045,1.4767220536713532,1.4505150183483981,1.5010891591874287,1.4548249147116814,1.4982067685530582,1.0702989309058017,0.9879163913699599,1.277016166010899,1.3971120256754277,1.4946917545709126,1.2825655489920784,1.0273340475046508,1.5019977855171216,1.3422433322219542,1.4934580878059964
招商银行,0.9614552551362839,0.9589968432473251,1.0508404499710795,0.0,0.6083748163679483,0.6053205029335619,0.6706144724185391,1.1754918555687175,0.7940525882206418,1.0214694715704933,1.0507316400219413,0.9332922128451088,0.9539431490731063,1.0255136115752905,0.948899171086932,1.1424131157247626,1.2565088978066759,1.1273548371425368,1.0299327300075873,1.0966890256395567,1.0597170985100295,1.159902923441553,1.0956204490478665,1.1976203410157515,1.1541643715064587,1.0460460654520531,1.0646628604302486,1.0704238820798289,1.187496242491479,1.2260176633006363,0.8323080148826222,1.097361619717672
兴业银行,0.9137798889117256,0.9238470140473003,0.9832119945071056,0.6083748163679483,0.0,0.6220400562310854,0.7321310410719475,1.2186943290511818,0.8341363029026083,1.0280281927733457,1.058039091863903,1.0190295476253524,1.0427731498395356,1.0574372590613046,1.014545439220526,1.2055197514917346,1.3139064619553937,1.183868020786924,1.100885342865612,1.1634527008361173,1.0897627508550511,1.2143150837279493,1.0996084082244395,1.1223631580469207,1.1745088807836463,1.1020379487446434,1.11948138851946,1.0821896424342796,1.1245205423670113,1.2274081535128931,0.8993947948416845,1.1445674771045629
平安银行,1.032572442708067,1.0247990549285544,1.1042700506802237,0.6053205029335619,0.6220400562310854,0.0,0.6311057322861416,1.0966164908587344,0.7567846445200741,0.9160822021620068,0.9535606359183291,0.9088837903377844,0.8514691984350263,0.9436977284230782,0.8806513370479957,1.0978060995016585,1.205415751992179,1.0694787731220072,1.0128458735175678,1.09925284204451,1.0163177526797769,1.1335199812218109,1.0971214752384537,1.1897291574926239,1.1626824323259677,1.0092863823771023,0.9643651754652998,1.0804733349902476,1.2166374339884651,1.1277886361085807,0.7314306133232958,0.9701752464306511
中国平安,1.1805402448876654,1.175362500955868,1.2491929433615367,0.6706144724185391,0.7321310410719475,0.6311057322861416,0.0,0.9369396242712213,0.5585875200807514,0.8743013803561487,0.9268666852290848,0.8109159979854592,0.7727724245511145,0.8843967847017795,0.7243694416536014,1.0037942710229677,1.118042771930319,0.9049436800370283,0.8798381288707927,0.9528467701550262,0.8665858513593032,1.0947325953568683,1.1633431882053031,1.2570968614197036,1.1775847297375954,0.992673525643243,0.8263858341606118,1.095382790621197,1.262530125819416,1.0899841628205842,0.6073791601320752,0.8667729793566241
中信证券,1.4736165565314303,1.4554467696122513,1.5268848044315866,1.1754918555687175,1.2186943290511818,1.0966164908587344,0.9369396242712213,0.0,0.9462819609093233,0.9707532355069898,1.0640317122705483,0.9902873071400611,0.9388443833186265,0.9946473264969028,0.8778318977350154,1.0409678844625474,1.0027486162951826,0.9514142425947689,1.0170780021116155,1.0678843372854978,0.9481856949552941,1.1203894347203125,1.3744219102493966,1.479601963095817,1.2962609105910354,1.163611313960984,0.841001348980325,1.276529102752221,1.4340645945450428,1.0229327763816778,0.7804988885204996,0.7965650780067293
中国人寿,1.2228422271794457,1.181649147593102,1.2435677892038366,0.7940525882206418,0.8341363029026083,0.7567846445200741,0.5585875200807514,0.9462819609093233,0.0,0.9571620656459221,1.0173106486805816,0.9595078562537074,0.8955079989660174,1.0115687566576403,0.8212290260774174,1.0078078846088356,1.1568432363938257,0.949588952787715,0.8999785755609983,1.0152419222854634,0.9416987802529331,1.1167337914231712,1.1793717027617763,1.2789572283543018,1.1973870064459375,1.0430635654822416,0.9137611311884565,1.1021704160347563,1.2543682994601018,1.108176050568745,0.7081118733508345,0.9302226484221691
万科A,1.4105710760237165,1.412234750681568,1.4738086124136245,1.0214694715704933,1.0280281927733457,0.9160822021620068,0.8743013803561487,0.9707532355069898,0.9571620656459221,0.0,0.49933334794744344,0.9921861978336899,0.8757213978498596,0.975855033716637,0.9011660748179255,1.0986767868877596,1.1477586181109083,1.047786054278361,1.0474488759458926,1.0857214206406518,1.0197889664329265,1.152753550322657,1.3265782961937929,1.4414249739916758,1.2583958392227657,1.0610186497856324,0.8222852696260399,1.2656627336596153,1.4069299464766767,1.1596207191054713,0.852535996702899,0.897717943221509
