date,工商银行,建设银行,农业银行,招商银行,兴业银行,平安银行,中国平安,中信证券,中国人寿,万科A,保利发展,贵州茅台,五粮液,伊利股份,海天味业,恒瑞医药,药明康德,迈瑞医疗,宁德时代,比亚迪,海康威视,立讯精密,中国石油,中国神华,紫金矿业,三一重工,中国中免,美的集团,中国移动,中兴通讯,沪深300指数,中证500指数
2025-01-03,-0.013323661198470655,-0.014068227332200913,-0.009661910911736859,0.0038875259533672794,0.0,-0.004384049108534542,-0.008118052701234302,-0.017641030803900972,-0.012636003357084376,-0.015592094759836275,-0.01626052087178018,-0.008774946619117024,-0.011674569985123456,-0.008834580056979326,-0.017232159651467047,-0.01321259843546297,-0.013089440418197169,-0.017049913540321558,-0.004453832811174927,-0.0013657422346933044,-0.0263578496797038,0.0005099439172208418,0.009080652635746339,-0.01228458633269249,0.02536721387842295,-0.010838486719455594,-0.029328535091999158,-0.008399489419976359,-0.008032171697264267,-0.061993208840502516,-0.011909835387467288,-0.021509371340974713
2025-01-06,0.005943553900848137,0.0011799411398487696,0.0077369825021526215,0.010037402505510067,0.01521141315673285,0.005258557253467051,0.0007949126014763421,0.0033314855910034193,-0.0035668827625711195,-0.0028612322810321234,0.0,-0.024014876203873853,-0.03433458995538998,-0.008913326066426393,-0.016845378986330272,0.014546524822675058,0.010069430572857226,0.007523136308313921,-0.003421598267964166,0.0020294835474564685,-0.017848242824791916,-0.006136557226955136,0.006756782462879907,-0.0061993522339559935,-0.005151331417129671,-0.0012828738128891524,-0.0046263143851604785,0.009195773470014016,-0.026019316255780214,-0.02413176007987643,-0.001642362392274843,-0.0001296003998091287
2025-01-07,0.012029803883243225,0.019848871139976205,0.013397329571821343,-0.0038486256612944494,0.01138728660888352,0.006100236782139575,-0.0033827512110081825,0.0036886799478533672,-0.005887640199637472,0.009978700049896051,0.015107782991972114,0.00013887924472015046,0.00015285845337006978,-0.005524875931969804,-0.016200308019328685,-0.021786375450361987,-0.009878499784687909,-0.01725597460358927,-0.028844354501621313,0.010086091628293407,0.0031729270405774918,0.03700862874509335,-0.007887364833165727,-0.017127423866284668,0.03364328721143592,-0.0038585256875295227,-0.0011199105242166933,0.007269875386153131,0.0007194891937322942,0.017941532096952092,0.00717399778957275,0.010554557747109715
2025-01-08,0.010409015914735524,0.021727555705764047,0.007751040475217352,0.009721232861864383,0.010750039536971217,-0.0008691873645870734,0.0025878386095317947,-0.006649451910885532,0.003076136750221821,-0.012848142477849024,-0.008106587532988485,0.0015957265674884289,-0.008827537653756679,0.009305598771875843,-0.004911716107742944,-0.011188608555967438,-0.009013389240428224,-0.008406558309293377,-0.016613490702440323,-0.017857288640106807,-0.011327554749944234,-0.03291340930278725,0.023477881062282605,-0.0053671756067399,-0.010668441316923568,0.0032164710908342583,-0.010944902432590385,0.021497798786678714,0.005826738729821077,-0.01564531983660185,-0.0018167199718371108,-0.00422036595057141
2025-01-09,-0.0074239390712822805,-0.009090971701251852,-0.007751976804317824,-0.007153837356618658,-0.0015286627180650823,-0.008733679968754442,-0.009789310020501395,-0.003341380498836417,-0.014696667773240718,-0.0014378147696274715,0.004640379556502301,0.0010393210705168148,0.00676197443608919,-0.006539345278985726,-0.008713112935651064,-0.010850851010324023,0.01339476590357811,-0.012616871882658176,0.008078473714899195,0.000779842956877297,0.0014229813856132434,-0.003582398918246944,-0.02574288769313482,-0.03256969049811605,0.004406680092947396,-0.0129284282954024,-0.01270375390912718,0.014714615184554834,-0.016492060361288356,0.09536230521808206,-0.002467404015520258,-0.0009158676317461208
2025-01-10,-0.005979091056058071,-0.01293447615185951,-0.007812539736793736,-0.0005129520502315843,-0.001531003105890466,-0.00881062968215492,-0.01741639810867267,-0.01612031159396368,-0.02205971806473222,-0.03812778543656369,-0.019872074152001346,-0.005555569844602105,-0.015279253954968415,-0.014959402292107012,-0.006644542718668724,-0.009562755088279258,0.014155185864652304,-0.02259983191724103,-0.005391941387142455,-0.012588649837296734,-0.011800601805174135,-0.022030176938479334,-0.007968169649176734,-0.009904842880938194,0.014343869252428558,0.004543987046125511,-0.017026611842898106,-0.030434328296083082,-0.006838412789977849,-0.017350592988595252,-0.012618495958235146,-0.016129348256846275
2025-01-13,-0.010550210895152486,-0.019116472221878924,-0.0138205556186322,0.002306214987564331,-0.014921810184726702,-0.00888894741724604,-0.007381620558707802,0.0018878616141244863,-0.006126001312668542,0.010409015914735524,0.018713996431373676,0.0055417193331717095,0.0046547795449825196,-0.002808004653068758,0.006644542718668732,0.003275622956946243,-0.0035670740911211535,0.0019461569554859697,0.0036923618262004253,-7.518514345095837e-05,-0.004687226897756748,-0.007892700798909042,0.013621095951965137,-0.007429264348738832,0.015361285161487149,-0.008455334927037756,0.003162715911397466,-0.02747899717657916,-0.008268306176946991,0.03363633485938062,-0.002674074982328549,0.0023098000838270892
2025-01-14,0.0015140048312150113,0.0036122856859135658,0.00396825917562067,0.019767496169244836,0.01645281329061716,0.015943650397135946,0.015722631179320847,0.043910392892358534,0.02558493767734345,0.021946747724705864,0.01609230128875513,0.019558446584400476,0.029137901507773567,0.007005282588408814,0.016653369506153037,0.03398719777825217,0.033838857716223726,0.019467937548330635,0.03693449170407075,0.03799092314767185,0.02463090786509212,0.04518646585264843,0.0033764804166060906,0.010996147111309916,0.0006095702718469018,0.031503730363328666,0.0278615203106371,0.004297616069298245,-0.0005536587757929626,0.06213178110700618,0.025992665166281924,0.03479907985204124
2025-01-15,0.003021150334176251,0.0,0.003952574315823121,0.01963039803400253,0.009642297492234693,0.008748962193235545,-0.005077699545979233,-0.011984890140705166,-0.006531701863215235,-0.0072621960417846715,-0.004571436532580654,-0.0008356631608986252,-0.0018811849484643988,-0.006653850499042241,-0.012405074233080085,-0.009300282528077398,-0.031772159000337176,-0.004246290881451097,-0.021023512788887092,-0.0058440428398687655,-0.009210125324226654,-0.013726702566846154,-0.004504512121104653,-0.002801478974725644,-0.03914758968427146,-0.02564243061333767,-0.009418712045257035,-0.010778870191159211,0.0004614035979057337,-0.014074486153226824,-0.00643691297361315,-0.008979674013483504
2025-01-16,0.007513183350783412,0.016686918785014736,0.005899722127188322,0.00857533124601978,0.00955021081181915,0.0078091503141649475,0.0028466875669446957,-0.004394001943334655,0.007312646846286557,0.002911210207458313,-0.008050647277167132,-0.017062090256159325,-0.009763559111792022,-0.004578278819281205,-0.013276629347018079,-0.022586809473058057,0.004681218173156108,-0.0019593651112405023,-0.0037539980188192024,-0.0070509014370499995,0.0010670461620655187,0.0038319117012211063,0.01567781271922979,0.012419371388904537,0.02441435817128734,0.009049835519917856,0.005045173041833727,0.0036508728267129306,0.008269065860923661,-0.023739987303073057,0.001147278966625117,0.0041876472675261844
