date,工商银行,招商银行,中国平安,贵州茅台,宁德时代,比亚迪,中国石油,紫金矿业,企业债指数,国债ETF,十年国债ETF,短债ETF,五年地债ETF,活跃国债ETF,沪深300ETF,中证500ETF,创业板ETF,上证50ETF,银行ETF,证券ETF,医药ETF,红利ETF,黄金ETF,能源化工ETF,豆粕ETF,十年国债期货,五年国债期货,沪深300股指期货,中证500股指期货,上证50股指期货
2023-01-04,0.011534153245286545,0.028074781048111855,0.028848154337658128,-0.002894341271833001,-0.014554641987439589,-0.005311995246111235,-0.004000005333346351,-0.022084430910294092,0.0002617719899241498,0.0017108246707369288,0.0008292186973957482,0.0016965746320690023,0.0006110481636931016,0.0014769118407181345,0.001265342443912945,-0.0003350645030510007,-0.009657669445037842,0.003389195486719247,0.018298772252511905,0.0023121397583796004,0.006269613013595395,0.00727527892841299,0.0037551677623236424,-0.01390290516899138,-0.020557254387356567,0.001592832591619749,0.00103839601883786,0.0009753343859854664,-0.0003021198767504597,0.0021120925102848785
2023-01-05,-0.006904515346544487,-0.003888533739692369,0.008208541883907345,0.04310921862584979,0.0593968783418049,0.022817579651961833,-0.002006018726865632,0.00869990987554589,0.00018301403375225916,-0.0005183572061337758,1.674480910960481e-05,0.0001769491182771856,0.00039402656248795445,0.00047625941162349997,0.018790481460784915,0.009837511599447374,0.027410896052217235,0.01862251209800185,0.0009062075835383122,0.019440292041524965,0.028749413285986007,0.0017244356747829093,-0.0002499062864435772,-0.011398044952369311,-0.010183387390698826,-0.0009454383308172596,-0.00019770660404450617,0.01941019223159881,0.010420587932930133,0.019180408141167043
2023-01-06,0.002306806097915092,-0.0031217507141848666,0.016418733074226557,0.0015368528617410537,0.02220506924311564,0.00421623874098511,-0.0020100509280243342,0.003842463901545039,0.0002494094168694184,-0.002045101379774183,-0.001256639409373556,0.000633035145279935,-0.00024624840678598155,-0.0015697123549040192,0.003963344301244815,0.0021546374458165716,0.008547060578458348,0.005519793223597902,-0.0027210901143607247,0.0011318620336833308,-0.006091389393401928,-0.0017244356747828924,-0.007274583692171923,0.004709056801572644,-0.008222040152016531,-0.0008466768441644188,-0.0008901637499919803,0.0041179187402471075,0.0007971038981950035,0.005087568577269927
2023-01-09,-0.0023068060979150595,0.0108837560496741,0.023249929538985914,0.020538613905389205,-0.00014401267336415044,-0.010650049678937132,0.0020100509280243217,0.09242971693897067,0.0003732556094750201,2.3263297883871193e-05,0.0004860878406137081,0.00010236509917402006,-0.0010250446890488999,-0.00010286478433182308,0.0061614489440486265,0.001984783979385761,0.00636269378782865,0.009132483563272472,0.0009078529901799579,0.01682597183397678,0.008113634774169631,0.0006901311523051566,0.010767601215798702,-0.010796326190222942,0.005659907056849262,4.982436910932499e-05,-0.00029689742412168657,0.00519845217470118,0.00155915704428012,0.008786759322721053
2023-01-10,-0.006952519314881641,-0.014276686356682975,-0.033962513036357715,0.007170623177959351,0.03629905941723875,0.012114041381695717,-0.00402415029972538,-0.00262582207766755,-3.932255401243736e-05,-0.0005817448631168793,-0.0007795310635521934,9.305008893002147e-05,-0.0021619495575010664,1.870347510635656e-05,0.0014731159059745836,0.0024754530340514364,0.015107295295219654,-0.0029133305383572295,-0.010949014489670469,-0.0011129661694207194,0.014042357123038984,-0.005534431283253362,-0.0004982561139452804,0.0033863899615179257,-0.010314686601831793,-0.0028939247818680043,-0.0018824001199217965,0.0015941021608264232,0.0030119009314563206,-0.0029203495968559046
2023-01-11,0.002322881416139507,0.01736469704525945,0.02982905571925057,-0.005135979284639812,-0.00962954897584312,0.008962306525882842,0.0020140993717011856,0.00698692798668016,0.00024221719730693324,-0.0010479943513558554,-0.0011410545923755387,-0.001816040321602485,0.00016799000004913655,-0.0024343897493717542,0.0,-0.004625813634396702,-0.011309021051639697,0.002185793219980447,0.007312646846286557,-0.006703935722190218,-0.005994023940210525,0.007601971647609384,0.0029858195857470436,0.006066752682237362,0.010827638652063393,0.0011485930998823806,0.0007434760323632777,-0.00019912385569587697,-0.0044050746068889065,0.0013882294999721255
2023-01-12,-0.0023228814161396385,0.003334618967890512,0.004133457317107247,-0.00595280301999572,0.013095756952329188,0.03042574843208005,0.01398624197473987,-0.006110887632800149,8.084964825536058e-05,0.0002718077171295362,0.000268600592536181,-0.0009792356217015726,0.0003852822239916929,0.0007215717456968942,0.0014709490271748035,-0.0009940358671393073,0.0033641747456320684,0.002181025946360146,0.0018198367169858993,0.008928630744301398,-0.006030169026591188,-0.0044850860073562294,-0.0014917954034626877,0.010030174359937251,0.014762294044773276,9.981534170074111e-05,0.0005448646641471925,0.0018403845130838693,-0.0005976691083377936,0.0025522309402284033
2023-01-13,0.009259325412796726,0.015500246805955006,0.027892569402301295,0.028488892552140127,0.013745920904635354,0.0046053186381530085,0.009871748479154091,0.01131923273993831,0.00021692661791347613,0.00021739299303782177,-0.00015947290043661743,0.00018659501472261862,0.00010864251192172222,0.0005338153406683933,0.01507444056952893,0.00841797493842172,0.014586630788237432,0.016207810226853303,0.009950330853168092,0.01980262729617973,0.029793663478776978,0.005173317280220599,0.001988566402252989,0.013875346493617238,0.010555513939516679,-0.0016482285278727766,-0.0006935156566662836,0.01631502289958991,0.009980584516987762,0.01797168646604946
2023-01-16,0.0,0.020217835796124264,-0.004978945559445672,0.013632148790057627,0.01609279422984507,-0.017307358405536814,0.003921573653181644,-0.0034692142340113094,0.00024245713743539064,-0.0007999285927263681,-0.0018483827717010743,0.0003451090159002583,0.0033128610601273383,-0.0009085928209288849,-0.00024134186191721857,0.009650847784744003,0.018446926040916037,0.01700359776258416,0.0017985616359148977,0.0311017025655876,0.0383924310382344,-0.04179712867846148,0.005695199249130607,-0.00989127747874278,-0.005515180688110111,-0.0022519714258805172,-0.0019344764347187851,0.014271394105332761,0.008187371754394683,0.0168810307016272
2023-01-17,-0.0023068060979150595,0.005175612292584886,-0.011391184087409873,-0.002564842150376116,-0.0022863813421071396,-0.014012991578898732,-0.005888142625222375,-0.01929884457222056,0.00013751454163813014,6.99221921668937e-05,0.00024384604186330152,-9.325704906672134e-06,0.00022637238353601425,-0.00010308843591164109,-0.0009659503286692812,0.0013014480444408388,0.0032441228776240246,-0.0031662295580495493,-0.0008988764650170498,0.012591981697359967,-0.00566573753567742,-0.0028735651957318073,0.003942834087707021,0.0098912774787427,-0.004535155165391374,0.0003005560309154479,0.00039712087888492517,-0.0006267627908092267,0.0008476510793457709,-0.003875837275031943
