,工商银行,招商银行,中国平安,贵州茅台,宁德时代,比亚迪,中国石油,紫金矿业,企业债指数,国债ETF,十年国债ETF,短债ETF,五年地债ETF,活跃国债ETF,沪深300ETF,中证500ETF,创业板ETF,上证50ETF,银行ETF,证券ETF,医药ETF,红利ETF,黄金ETF,能源化工ETF,豆粕ETF,十年国债期货,五年国债期货,沪深300股指期货,中证500股指期货,上证50股指期货
医药ETF,1.473484571554181,1.0679706621265628,0.8371142397306206,0.8588180888647925,0.7808760381030185,0.8694206090966081,1.2834124417730708,1.2583478103148111,1.3262934173971253,1.647394784419438,1.6265399652429542,1.6636723602772518,1.5821161069326442,1.6015312682339653,0.5558527514785159,0.5837460488056113,0.45087048193271123,0.7246167627981944,1.1770577672264437,0.7101599750668015,0.0,1.1167772715366595,1.4655777764422604,1.1289670688961302,1.3253909699299835,1.6236673156539025,1.5967443090204887,0.589934993046505,0.6388466814449038,0.7591728220022398
红利ETF,0.9482434628000789,0.9243007994223603,0.9492518681220171,1.0343125770062245,1.2000840157646042,1.2413677350167631,0.8013541226169659,0.9804432463565113,1.3579380277723998,1.5322508407801068,1.5014827179872037,1.5083585249605116,1.510537455729282,1.5112430466252889,0.8849569332650814,1.046027255364174,1.1119414202746896,0.7741031153409329,0.7598093641665492,1.1564090859162504,1.1167772715366595,0.0,1.2893866361047424,1.1677269996675161,1.3230126518156726,1.5138449696661043,1.4680289520005714,0.8920953997281025,1.0702974918715709,0.7918959001815151
黄金ETF,1.3827255572834645,1.3462608241909124,1.4255521230075552,1.4561064611517844,1.4526737606659146,1.4247471696245708,1.2175073248768689,0.990803848584573,1.473604171501932,1.4312080653521735,1.4177722956799914,1.4555067839045326,1.5034457316742862,1.4233630542057665,1.3862975933504396,1.382087588890648,1.4169405697135535,1.375523778199389,1.3398053545527784,1.4535322512741706,1.4655777764422604,1.2893866361047424,0.0,1.3343777570031836,1.4012871664197128,1.4440139725887018,1.4318898639164135,1.3942607269963931,1.3978208318728074,1.3823864045104999
能源化工ETF,1.3500178628114226,1.1854617696064782,1.108897041107707,1.0714491006261742,1.179467039264779,1.2090417311361463,1.1231728653877537,1.153716624901868,1.38855645160799,1.599886988232047,1.5612871093448453,1.5662850859714341,1.5489185950482087,1.554274432753745,1.0415603605743027,1.0926881839284206,1.0978339576041136,1.0376692562184733,1.23242719219811,1.0864399818154935,1.1289670688961302,1.1677269996675161,1.3343777570031836,0.0,1.2926582836965446,1.5746230426432286,1.5421967919717607,1.0432247815949298,1.1107869520220666,1.0422857865354194
豆粕ETF,1.3745408521722555,1.3851246155710668,1.314478189579045,1.2659836350494467,1.387643445719764,1.3552382705328219,1.3985960569462528,1.3667852948723174,1.4308142512656292,1.4271259816337187,1.4365341346452394,1.4328414024851812,1.446593019758351,1.4613363897412976,1.304995593527686,1.3229195512028398,1.3552817040370249,1.293504483553527,1.4040166048872822,1.3254658970167381,1.3253909699299835,1.3230126518156726,1.4012871664197128,1.2926582836965446,0.0,1.4294335922268826,1.4111583733542539,1.293191218636325,1.3260606309532041,1.272522371380177
十年国债期货,1.3904532930905011,1.5229533196507838,1.5507663703964012,1.5700128969358675,1.5713593728779007,1.581015320720187,1.4525877895727515,1.5051206768182024,1.420066315406575,0.6231556586294767,0.5551138191522319,0.765821073114315,0.872197680525539,0.7757922739456169,1.6461462012632437,1.652449607474604,1.6320123869505727,1.6254072411693576,1.5200492286486122,1.614174460268774,1.6236673156539025,1.5138449696661043,1.4440139725887018,1.5746230426432286,1.4294335922268826,0.0,0.3862991583128131,1.6537672517784658,1.6527390732072516,1.6299412476429902
五年国债期货,1.3824827545386427,1.511284094610441,1.5187502676394522,1.527236339930036,1.5668201763123883,1.5606115477905744,1.4158089680855592,1.4655459926667322,1.4639636917218748,0.6447626646604526,0.7076760211576976,0.8307778217670928,0.9023709141951973,0.8358840983085281,1.6060805561330878,1.60858578170398,1.6118551433275667,1.5795376867598512,1.4985322126735467,1.5813263258484318,1.5967443090204887,1.4680289520005714,1.4318898639164135,1.5421967919717607,1.4111583733542539,0.3862991583128131,0.0,1.6062630084480574,1.6059071892465493,1.5729389391491166
沪深300股指期货,1.2886901141330056,0.8689437469593125,0.6431513520219133,0.6877590492221014,0.7715542856293383,0.8403879557958575,1.116428447735357,1.0676915617409344,1.3597409482822964,1.6546670611086802,1.644599333032976,1.6636616667065762,1.6128277266213784,1.6068814038219883,0.17721749166030393,0.5100231788421464,0.5073767816362701,0.3589939810818041,0.9325321626682385,0.6305449550652646,0.589934993046505,0.8920953997281025,1.3942607269963931,1.0432247815949298,1.293191218636325,1.6537672517784658,1.6062630084480574,0.0,0.5386055510303028,0.3120101264376645
中证500股指期货,1.4776069056599594,1.1563914317104622,0.9343250979991048,0.9505926418216029,0.9445888060074358,0.9102679719812754,1.2583283705586532,1.1579342004005746,1.4158143153639262,1.6511326667859856,1.6462613535164456,1.6603492973885046,1.5981212735544543,1.6244832328404195,0.5705099828100633,0.17529088277711352,0.5748406144949864,0.7666171010136381,1.212886248707906,0.6377559127664716,0.6388466814449038,1.0702974918715709,1.3978208318728074,1.1107869520220666,1.3260606309532041,1.6527390732072516,1.6059071892465493,0.5386055510303028,0.0,0.7274297783700476
上证50股指期货,1.1363091903524103,0.7745459197748905,0.6064084023463103,0.6024006664627645,0.8981720964162228,0.9375012448816213,1.039372285600157,1.0343582942844098,1.3768694756236042,1.6358836117086994,1.6321557586306414,1.647130890017596,1.6079505015902806,1.6018679336355794,0.3879698515334005,0.7157660751012468,0.7491011335465473,0.2384974212178209,0.8046697317215524,0.793284219927473,0.7591728220022398,0.7918959001815151,1.3823864045104999,1.0422857865354194,1.272522371380177,1.6299412476429902,1.5729389391491166,0.3120101264376645,0.7274297783700476,0.0
