date,工商银行,招商银行,中国平安,贵州茅台,宁德时代,比亚迪,中国石油,紫金矿业,企业债指数,国债ETF,十年国债ETF,短债ETF,五年地债ETF,活跃国债ETF,沪深300ETF,中证500ETF,创业板ETF,上证50ETF,银行ETF,证券ETF,医药ETF,红利ETF,黄金ETF,能源化工ETF,豆粕ETF,十年国债期货,五年国债期货,沪深300股指期货,中证500股指期货,上证50股指期货
2024-01-03,0.01038430930571639,0.006865428953552439,-0.001775073370867663,0.005321097725047294,-0.006589282709685363,0.002955130854176716,0.019418085857101516,0.0031974447704907812,0.00020645983607979837,-0.0002626947239736379,-0.0025608003044498037,0.0014409422766434425,0.0005866134971996961,0.00022539274781567737,-0.002900234051468541,-0.0012742333570840334,-0.01057621881750274,0.0021463841680912496,0.0038314223115560888,0.0011217051092001736,-0.004926118336055666,0.01337812594617605,-0.0006431557730543955,0.0030646668179029448,-0.0004684938010262312,0.0008757420040084145,0.0007320108664470245,-0.0015359171261375368,-0.0010386913424113183,0.002612104227924961
2024-01-04,0.01027758275824045,0.0014393669271652843,-0.012771565679487505,-0.01486795155016477,-0.029969669691215263,-0.0007768197392118845,0.020394996521073124,-0.0015974444291571755,0.00015820939850392355,0.0007728758493351572,0.001991408696012992,0.0024274635777845163,0.000586269583539043,0.0015043218301663652,-0.008751514431816813,-0.00804686126987147,-0.018639342227299672,-0.007748639716760969,0.0019102202561192452,-0.009009069942365968,-0.00992563979996993,0.007941802165556153,-0.002576767584223893,-0.004293168200910385,0.004208563611878227,0.0,-0.00029274004892896146,-0.009742844251122323,-0.007600349540232412,-0.0077692329166618454
2024-01-05,-0.004098366392282359,0.017112717067602284,0.0017978687262170156,-0.003384991648764202,-0.001986097971629403,-0.0017630287169699077,0.008042938799460449,-0.0032025647868747435,0.00017817880951199994,0.0010270751379860403,0.002867718525958594,0.002476345778906401,0.0017567492952756266,0.0021848891746269234,-0.004993401475469049,-0.01293679103071934,-0.014934223568127387,-0.00476500793293669,0.009496747537257207,-0.007950070265460367,-0.02015181543730793,0.00329055907309908,0.002791198806231207,-0.004311678992608016,-0.01551876900346483,0.0013121767003168403,0.000780449773773821,-0.0047872750156557,-0.012342583779203336,-0.005183862594800975
2024-01-08,0.0020512827705575828,-0.00567176281171028,-0.013433423398964677,-0.011713439140506219,-0.00598207167754754,-0.01716960101004221,-0.0026737983844022043,-0.013726497313573257,0.0003751786024430581,-0.0002547961644479416,-0.0014969163921798743,-0.00023731722121639922,0.0011304942242876702,0.0008887732373052469,-0.013936474637033222,-0.023716526617316155,-0.01692482769206883,-0.010914755813557681,-0.0075901692666755964,-0.019574603124629636,-0.010230268250814922,-0.009572609820290592,-0.003006229448926224,-0.012422519998557209,-0.01576340259399987,-0.00024286581783014338,-0.0005852802196046646,-0.01651130679190787,-0.029120066195558694,-0.013123082459879407
2024-01-09,0.0,0.0014209593865155998,-0.0018222053720991646,-0.0018204017824736058,-0.008704440630146294,0.018103356330260605,-0.0013395849290564722,0.01051364314424787,0.00010064243429011791,0.00015738176727237379,0.0012169152703461288,0.0022613510261177416,0.00030189855464061836,9.870383921081924e-05,0.0023859241858304354,0.00228310601456855,0.004111606379692326,0.0008775779413589422,0.005698021114637796,-0.0023282897595911845,0.0025673955052457334,0.007599573994432292,-0.00021507689081728403,-0.005012541823544286,0.0014433488192513277,0.0017473187962611764,0.000975276812077422,0.0038953183764664136,0.004744506061095562,0.002674036712378992
2024-01-10,-0.006166514915664015,-0.0042689499195758904,-0.014698427349242382,0.0003046458515564185,0.013094788931439161,-0.013415312768322928,-0.006724974907673968,-0.012140982803623359,0.00015237192624930674,-0.00012740237810020204,-0.00032810105806824837,0.001483511004776103,0.000165518584707041,0.0004305936876907668,-0.004777554623278405,-0.0024736003479382805,-0.004700361180331852,-0.0043956114730379975,-0.006650855869909686,-0.00467290569939237,-0.010309369658861213,-0.004949688376260036,-0.0038793152098327848,-0.016466489853579958,-0.0072376673002306135,-0.0013587617949181593,-0.0009752768120775099,-0.004322290843229253,-0.0031475282936056573,-0.005086798706766574
2024-01-11,-0.014538158446027393,0.011696039763191236,0.01600034134644112,0.003083878395596099,0.027237509379018865,0.03353712912370395,-0.024591403137322092,-0.011466137087644318,9.027030610770745e-05,0.0002472956732114275,-0.000632498429832264,-0.0007733354341021054,0.0006520713227220343,-0.00025115711803657065,0.0056708106004933635,0.011930829903970055,0.019825722251087762,0.0022002209096023376,-0.0009537435153095572,0.009324076875123244,0.010309369658861287,-0.00930548422990837,0.0,0.005730674708984854,-0.00242424361150628,0.00024277148039890636,0.001121486330577511,0.005900439880934998,0.013683488210711994,0.003394072568697043
2024-01-12,0.0062565376143051375,0.005621940316793748,-0.010463082636584329,-0.002133979403158564,-0.0012279852892283598,-0.004635179570967642,0.0,0.0049301661078588075,0.00020298922211210103,-0.00032224583139127855,-0.0010657436573318266,0.0003548987438344891,0.00039881911163954675,-0.0004935280626004743,-0.003279180163045208,-0.003772165921423524,-0.010446989964655387,-0.0013195515440089063,0.009496747537257207,-0.010495723172014014,-0.015504186535965312,0.00499584719337167,0.0032338068496023595,0.0019029501460862853,-0.016642576974998158,-0.0021384145007286356,-0.001609481655506801,-0.0034021904019554375,-0.004039166115482025,-0.0016955963189646437
2024-01-15,0.010341353794732751,0.00802656551476636,0.0036745448169699826,-0.0018641151158406844,-0.019130280132852513,-0.006453617973578081,0.013736479727886757,-0.006578971098042511,0.00039515782397071385,-0.000329847448547093,0.00015231865091163422,-0.0012381422167654986,-0.0004669260785221813,-0.000781169369400067,-0.0011951002318758117,-0.0024595604112301046,-0.009378732286432469,0.0,0.0037735893836394877,-0.0011730206623633988,0.0026007817000574403,0.004640379556502301,0.0057946293700717345,0.0025316469217797266,-0.00395648389507448,0.0005836576041175853,-0.00014644504675801192,-0.001888344605230636,-0.0020064057354071416,0.0
2024-01-16,0.006153865574378286,0.012435393407886675,0.013789733278597815,-0.0003476213889242246,0.03402239693347613,0.003539281989559384,0.0013633267278641253,0.005758962852011695,0.0001476091597373467,-0.0006825298871774207,-0.0002966419353186282,-0.0009934424506544764,0.00030158135872100693,-0.00032342107909270017,0.006555446598745518,-0.0009475979103842066,0.005872007477222589,0.005267790934858805,0.012166738759878826,0.012828164254112234,0.0,0.0033014226090537814,0.0008556150254598671,0.00567288001018752,0.00296882949380207,-0.0004863576770156686,-0.0006348431418195705,0.0064422247844320045,-0.000927392933270884,0.005433585719459925
