date,工商银行,建设银行,农业银行,招商银行,兴业银行,平安银行,中国平安,中信证券,中国人寿,万科A,保利发展,贵州茅台,五粮液,伊利股份,海天味业,恒瑞医药,药明康德,迈瑞医疗,宁德时代,比亚迪,海康威视,立讯精密,中国石油,中国神华,紫金矿业,三一重工,中国中免,美的集团,中国移动,中兴通讯,沪深300指数,中证500指数
2024-01-16,4.37996811,5.86125886,3.34057174,25.67299725,13.0191093,8.10000292,35.1331371,18.58887998,25.46891394,9.61,8.31352028,1525.06008434,115.61407191,24.3209356,32.59520168,41.05776654,69.80946885,262.24186023,148.93723165,63.5508153,28.78787411,29.90062205,6.60892866,30.07994584,11.71095738,12.64298568,78.8410616,51.68700288,88.65679256,23.04495498,3300.8762,5190.3975
2024-01-17,4.33518316,5.8080553,3.3048437,25.72587675,12.9144681,8.00460674,34.50673233,18.24710282,24.92825466,9.34,8.08051803,1466.985326,112.66992414,23.8688736,31.9691006,39.76882434,68.0487665,256.7076435,144.46769128,60.7849068,29.07885034,28.034918,6.4828728,29.95709892,11.2402134,12.395084,75.587911,51.18756768,87.87781516,22.37476518,3229.082,5061.5395
2024-01-18,4.34414015,5.78145352,3.29591169,26.0695935,13.1586309,7.9785896,35.39640867,18.50343569,25.15996578,9.4,8.23895956,1498.49248706,115.1548929,24.185317,32.9177386,40.93878726,70.25678242,260.02245834,146.71669567,61.98238248,29.68896179,28.3508044,6.47386881,29.89567546,11.37471168,12.5857776,80.371956,51.2148096,89.97647192,23.0258067,3274.7286,5066.9579
2024-01-19,4.37996811,5.74598448,3.28697968,26.20179225,13.2109515,7.95257246,35.5870536,18.48444807,24.99583707,9.41,8.26691983,1520.93913,116.04624039,24.29381188,33.20233,41.05776654,71.27513459,263.48015313,146.9918903,61.61142534,29.73589344,28.9628343,6.42884886,29.1761435,11.45156784,12.43322272,80.38152409,50.97871296,89.95814304,22.7864532,3269.7763,5018.4332
2024-01-22,4.37996811,5.75485174,3.28697968,26.66008125,13.254552,7.8918658,35.84124684,18.16165853,24.94756392,9.05,8.12711848,1527.450796,114.344577,24.12202832,33.3920576,40.43312532,70.86589026,261.81322038,147.71309002,60.30982134,28.99437337,28.55810485,6.34781295,28.92167488,11.22099936,12.27113316,78.42963373,50.25226176,88.85841024,21.89605818,3218.9016,4780.9748
2024-01-23,4.37996811,5.77258626,3.28697968,26.43093675,13.167351,7.94390008,35.73230688,18.77875618,24.7158528,9.18,8.15507875,1506.055322,114.68671038,23.92312104,33.35411208,39.9572082,70.49471517,262.4228415,146.05243277,61.12657785,28.85357842,28.89373415,6.31179699,29.50081036,11.08650108,12.3474106,77.64505035,51.19664832,87.31878432,22.87262046,3231.9329,4865.743
2024-01-24,4.45162403,5.88786064,3.34950375,26.51906925,13.341753,8.09133054,36.46765161,19.48129812,26.01922785,9.41,8.36944082,1512.566988,115.28994555,24.2305232,33.79997194,40.17533688,70.428094,269.566839,145.64438556,61.4031687,29.45430354,28.67656225,6.53689674,30.36951358,11.25942744,12.54763888,78.39136137,51.93218016,88.9867124,22.99708428,3277.1089,4933.7009
2024-01-25,4.48745199,5.9410642,3.3941638,27.2329425,13.4899947,8.238761,37.35732795,19.51927336,27.69913347,9.96,8.9472864,1523.729844,118.04501961,24.47463668,33.98021316,40.8495528,69.75236499,270.37649205,147.086785,61.7936499,30.09257398,28.75553385,7.19418801,30.81702736,11.5764591,12.871818,83.1467021,51.1694064,92.11178644,23.66727408,3342.9189,5073.1779
2024-01-26,4.55910791,6.06520584,3.44775586,27.426834,13.6382364,8.34282956,37.44811125,19.77560623,27.63155106,10.2,9.23620919,1523.09728216,117.945981,24.5921728,33.84740384,39.9572082,62.77617676,270.82418256,142.34205,60.47902986,29.7546661,27.4623739,7.6533915,31.4137124,11.73977844,13.02437288,81.92198658,52.22276064,92.9274216,23.18856708,3333.8213,5027.0932
2024-01-29,4.62180684,6.1184094,3.49241591,27.62953875,13.7079972,8.4122086,37.20299634,19.53826098,27.98877237,10.06,9.31076991,1534.8927,118.64825478,24.85436876,33.2971938,38.9161395,56.49475216,256.231377,139.51418794,58.06455444,29.5669395,26.8108582,7.5633516,31.2820907,11.75899248,12.871818,81.25222028,53.29427616,94.2562654,22.62369282,3303.9604,4927.9137
2024-01-30,4.59493587,6.03860406,3.46561988,27.321075,13.6469565,8.238761,36.48580827,19.40534764,27.47707698,9.79,9.10572793,1500.473894,114.98382621,24.66450272,33.19284362,38.36090286,54.10590735,255.05976141,133.56429025,55.95920997,29.86730206,26.1790854,7.5633516,31.37861328,11.70135036,12.61438164,78.69754025,52.86748608,92.7441328,21.8769099,3245.0387,4814.9908
2024-01-31,4.63076383,6.08294036,3.47455189,27.06549075,13.7167173,8.20407148,36.77631483,19.4623105,27.74740662,9.6,8.89136586,1492.94826858,113.7143313,24.49271916,32.18728734,37.1314503,51.5838202,255.59317989,143.85087573,55.55571273,29.96116536,25.16232605,7.52733564,32.57198336,11.56685208,12.46182676,76.36292629,52.894728,93.87135892,21.02481144,3215.3518,4696.9796
2024-02-01,4.60389286,6.06520584,3.47455189,26.8099065,13.6992771,8.16070958,36.5856699,19.40534764,27.09089178,9.44,8.61176316,1497.71108714,113.8944015,24.37518304,32.6331472,36.84391704,53.1065898,260.22249027,141.41208194,55.60777689,29.92362004,25.51769825,7.33825185,31.8524514,11.65331526,12.633451,77.45368855,53.40324384,92.43254184,21.32160978,3217.7109,4678.7308
2024-02-02,4.63076383,6.13614392,3.51921194,26.64245475,13.6992771,8.03929626,36.4041033,19.15850858,27.2260566,9.49,8.73292433,1484.659848,111.48146082,24.37518304,32.86082032,35.6442093,47.79593082,254.73590019,138.546262,54.341967,29.17271364,25.30052635,7.2932319,32.48423556,11.55724506,12.48089612,75.12864268,52.894728,93.36731472,20.7758838,3179.6276,4563.2221
2024-02-05,4.73824771,6.23368378,3.59066802,27.06549075,13.8126384,8.13469244,36.93064644,19.15850858,28.02739089,9.18,8.64904352,1516.29724238,113.95742607,24.9990286,33.2971938,37.0818756,45.90198613,270.84323322,144.18300718,54.667368,29.1914863,26.6331721,7.48231569,33.45823614,11.68213632,12.50950016,74.50671683,53.9844048,94.84278956,20.92907004,3200.4218,4460.2635
2024-02-06,4.76511868,6.2514183,3.65319209,27.61191225,13.8823992,8.39486384,37.72953948,20.06991434,29.09905482,9.51,8.79816496,1559.078888,119.73767949,25.44204936,34.90039202,40.651254,49.72794475,278.6159025,150.24677851,57.22827387,30.55250415,27.8572319,7.31123988,33.11601972,11.71095738,13.0625116,79.1281043,54.4384368,92.9732438,22.09711512,3311.6922,4805.9013
2024-02-07,4.68450577,6.10067488,3.59066802,27.59428575,13.9259997,8.33415718,38.47396254,20.10788958,29.13767334,9.52,8.83544532,1591.62791562,120.52998837,25.56862672,35.60238414,41.48410896,52.58313775,286.712433,151.4519412,58.42900356,30.90918469,27.86710335,7.48231569,33.86187602,11.7685995,13.11971968,80.371956,55.49179104,92.9274216,22.1641341,3343.6303,5109.5685
2024-02-08,4.62180684,6.0297368,3.53707596,27.673605,13.9957605,8.38619146,38.83709574,20.17434625,29.72660577,10.06,9.29212973,1586.986028,120.27789009,25.47821432,35.44111568,41.51385378,50.55595072,283.26426354,154.52652948,58.95289917,31.58500045,28.5679763,7.45530372,33.40558746,12.008775,13.51064156,80.80252005,54.74717856,92.7441328,22.977936,3364.9297,5150.2288
2024-02-19,4.72033373,6.24255104,3.64426008,27.8674965,14.1091218,8.50760478,38.79170409,19.79459385,29.91004374,9.84,9.14300829,1577.15341234,122.58278865,25.61383292,35.83954364,41.30564004,47.63413655,284.31204984,151.91692523,59.7110835,31.7257954,27.13661605,7.78845135,34.93239918,12.3450207,13.48203752,81.60623961,55.0286784,95.2643538,23.6481258,3403.8078,5141.6037
2024-02-20,4.79198965,6.30462186,3.70678415,27.673605,14.126562,8.51627716,38.44672755,19.92750719,29.53351317,9.9,9.18960874,1553.49746,120.98916738,25.93027632,35.86800278,41.50393884,49.08076767,285.84562797,150.24677851,58.25328702,31.82904503,26.6331721,7.77944736,34.88852528,12.5851962,13.36762136,80.87906477,56.0275488,97.143064,23.25558606,3410.8542,5140.9575
2024-02-21,4.84573159,6.34895816,3.73358018,29.083725,14.5364067,9.3661704,39.57244047,20.29776578,30.25761042,10.21,9.40397081,1597.83260308,126.96749802,26.0839774,37.5660648,41.86087668,51.14602394,287.04581955,152.9702564,59.548383,31.89474934,27.11687315,7.84247529,34.73057924,12.5371611,13.36762136,83.10842974,56.03662944,96.3640866,23.39919816,3456.8713,5139.0372
2024-02-22,4.85468858,6.3400909,3.7514442,28.90746,14.649768,9.4528942,39.6723021,20.63004913,30.4120845,10.15,9.31076991,1598.50237444,127.0395261,26.27384344,39.15977664,42.06909042,51.49816441,281.02581099,152.16365145,59.54512899,32.21388456,27.245202,8.29267479,35.82742674,12.73890852,13.41529476,83.73035559,55.7097264,97.81206812,24.24172248,3486.6747,5176.3431
2024-02-23,4.90843052,6.37555994,3.80503626,29.03965875,14.7020886,9.4095323,40.00820031,20.43067912,30.46035765,10.2,9.32009,1594.51165342,127.58874021,26.20151352,39.34950424,42.02943066,50.99374698,276.43460193,152.3059935,59.44425468,32.46731547,26.8108582,8.16661893,34.9674983,12.969477,13.3008786,83.79733222,54.13877568,95.93335792,24.43320528,3489.7416,5197.7115
2024-02-26,4.76511868,6.17161296,3.69785214,28.42273125,14.3707248,9.13201614,38.99142735,20.25979054,29.3500752,9.98,9.15232838,1576.73480524,125.83305576,25.93931756,38.15422036,41.72206752,52.01209915,276.34887396,148.035732,60.524586,32.18572557,27.07738735,7.95952716,33.8706508,12.6332313,13.40576008,81.94112276,54.7562592,94.54036304,24.5097984,3453.3585,5195.4642
2024-02-27,4.7472047,6.19821474,3.71571616,28.3610385,14.4317655,9.105999,39.14575896,20.37371626,29.3500752,10.06,9.19892883,1571.637101,125.83305576,25.68616284,38.22062502,41.91045138,52.32617038,278.139636,149.77230501,63.0301737,32.80522335,27.74864595,7.99554312,33.85310124,12.64283832,13.3962254,82.46736771,56.22732288,94.81529624,26.96077824,3494.7874,5307.8043
2024-02-28,4.77407567,6.1627457,3.71571616,28.2200265,14.4143253,9.09732662,38.71907745,19.937001,28.96389,9.93,9.05912748,1564.2417089,125.62597503,25.4962968,38.33446158,41.87079162,50.45126031,274.329504,148.99416847,61.175388,32.3828385,26.82072965,7.95952716,34.221642,12.49873302,13.110185,81.54883107,56.13651648,93.1107104,26.21399532,3450.2598,5184.0471
2024-02-29,4.77407567,6.207082,3.74251219,28.237653,14.5189665,9.18405042,38.9460357,20.2218153,29.28249279,10.04,9.10572793,1576.75341,128.07492975,25.6319154,38.57162108,42.27730416,51.85030488,275.45349294,155.16232397,62.2166712,32.80522335,27.2254591,7.95952716,33.8706508,12.59480322,13.29134392,83.3380639,56.87204832,93.477288,28.58838204,3516.0826,5346.7929
2024-03-01,4.78303266,6.23368378,3.78717224,28.1495205,14.4579258,9.09732662,39.02774067,20.24080292,28.91561685,9.89,8.92864622,1567.50684428,128.38104909,25.55054424,38.31548882,42.15832488,52.36423962,276.39650061,156.14922885,62.53556418,33.49042544,27.9756893,7.90550322,33.67760564,12.7293015,13.3008786,82.90749985,58.54288608,93.41313692,29.23942356,3537.8038,5379.0482
2024-03-04,4.76511868,6.207082,3.78717224,27.779364,14.3096841,8.95856854,38.43764922,20.08890196,28.34599368,9.43,8.60244307,1559.3579594,126.34625583,25.44204936,37.90757448,43.5265866,57.10386,277.38713493,155.5324133,61.58864727,32.852155,27.64993145,8.21163888,34.21286722,12.93104892,13.36762136,81.45315017,58.6609344,95.31934044,28.98092178,3540.8686,5388.82
2024-03-05,4.89051654,6.33122364,3.87649234,28.3610385,14.4840861,9.04529234,38.86433073,20.10788958,28.70321499,9.48,8.74224442,1576.8464338,127.48069809,26.0839774,38.83723972,44.18097264,55.41929613,283.77863136,156.24412355,62.09301882,33.34024416,27.82761755,8.14861095,34.7042549,13.3057227,13.31994796,81.328765,59.06048256,96.22662,27.8607474,3565.5143,5351.8268
2024-03-06,4.79198965,6.26028556,3.80503626,28.08782775,14.388165,8.95856854,38.5829025,20.0319391,28.35564831,9.33,8.5744828,1563.3114709,125.20281006,25.767534,37.94552,43.58607624,55.89516163,283.9500873,155.28568708,62.36310165,32.30774786,27.6005742,8.08558302,34.59018276,13.6419684,13.51064156,81.18524365,58.57920864,96.76732196,28.31073198,3551.0481,5350.1016
2024-03-07,4.81886062,6.2957546,3.82290028,28.2024,14.3968851,9.00193044,39.09128898,19.75661861,28.14324645,9.21,8.50924217,1566.17660394,124.47352575,25.8127402,37.33839168,41.5931733,50.30850066,281.97834399,151.97386205,61.46499489,31.86659035,26.8306011,8.16661893,35.17809302,14.15114046,13.43436412,78.7453807,59.7506112,96.64818424,27.42033696,3529.7195,5277.2988
2024-03-08,4.82781761,6.30462186,3.81396827,27.91156275,14.3707248,9.00193044,38.92787904,19.7471248,28.07566404,9.18,8.42536136,1554.82770034,124.62658542,25.5867092,37.11071856,41.53368366,49.33773504,278.40634524,149.933626,61.20467409,31.84781769,27.2057162,8.26566282,34.8797505,14.30485278,13.31994796,77.85554833,60.0230304,99.434174,28.89475452,3544.9099,5349.595
2024-03-11,4.80990363,6.26915282,3.78717224,27.744111,14.388165,9.07998186,39.18207228,20.11738339,28.37495757,9.46,8.82612523,1576.27898862,127.09354716,25.767534,37.94552,43.2291384,52.12630687,290.13202647,171.61706495,64.67019474,32.1012486,27.8967177,8.103591,33.9583986,14.27603172,13.3008786,81.22351601,59.40554688,97.95869916,28.72242,3589.2635,5441.0507
2024-03-12,4.6576348,6.09180762,3.69785214,28.15833375,14.3794449,9.15803328,39.77216373,20.3167534,28.92527148,10.0,9.28280964,1623.26531,133.53105681,25.91219384,40.00406446,44.54782542,54.4390132,290.92262886,176.35231048,66.7397451,32.24204355,28.12376105,7.81546332,32.62463204,13.79568072,13.45343348,83.83560458,58.23414432,94.18294988,27.97563708,3597.4939,5423.7183
2024-03-13,4.63076383,6.08294036,3.67998812,27.779364,14.2224831,8.95856854,38.70092079,20.00345767,27.92118996,9.69,9.01252703,1606.9396331,133.03586376,25.46917308,39.58666374,44.29995192,54.01073425,284.6168604,175.72600546,67.14975036,31.92290833,27.88684625,7.82446731,32.52810946,14.11271238,13.27227456,83.56769806,58.17966048,93.477288,27.91819224,3572.361,5415.1126
2024-03-14,4.64867781,6.08294036,3.71571616,27.54140625,14.2050429,8.87184474,38.53751085,19.7471248,27.81498903,9.71,9.10572793,1596.87445794,134.65649556,25.46013184,39.10285836,46.62996282,50.92712581,283.53097278,174.42594807,69.01104408,31.41604651,27.2057162,7.91450721,32.83522676,14.78520378,13.23413584,84.24703245,58.570128,94.17378544,27.5735232,3562.2229,5392.9267
2024-03-15,4.66659179,6.05633858,3.71571616,27.4797135,14.2922439,9.1927228,38.56474584,19.81358147,27.66051495,9.47,9.03116721,1597.67446262,137.29452399,26.05685368,38.894158,46.72911222,48.83331761,280.49239251,171.759407,68.16174747,31.21893358,27.41301665,7.96853115,32.73870418,15.33280392,13.1578584,85.49088415,58.13425728,93.5689324,27.765006,3569.993,5454.1463
2024-03-18,4.63972082,6.01200228,3.68892013,27.43564725,14.2748037,9.14068852,38.63737248,20.18384006,28.35564831,9.44,8.8540855,1589.08836588,138.2038785,26.31904964,39.0364537,46.87783632,50.83195271,279.15884631,181.21091912,70.94718003,31.45359183,27.6795458,7.97753514,32.25609128,15.15987756,13.31994796,85.80663112,56.62687104,94.51286972,28.28200956,3603.528,5528.447
2024-03-19,4.61284985,5.95879872,3.65319209,27.14481,14.1178419,9.0192752,37.97465439,19.77560623,27.89222607,9.33,8.68632388,1588.86510876,141.68823687,26.30096716,38.61905298,45.57897918,48.35745211,278.87308641,177.69032575,70.5469368,31.27525156,29.0812917,8.0135511,32.75625374,14.91970206,13.4915722,83.7207875,56.8448064,94.55869192,27.82245084,3577.6303,5478.2248
2024-03-20,4.6576348,5.97653324,3.68892013,27.4797135,14.1963228,9.0626371,38.05635936,19.78510004,28.06600941,9.36,8.67700379,1590.3348848,141.31008945,26.219596,38.49573004,45.24187122,47.90062123,278.139636,179.80647756,71.09361048,31.41604651,29.26884925,8.22964686,32.89665022,14.90048802,13.42482944,83.74949177,56.19100032,95.07190056,27.93734052,3585.3838,5493.414
2024-03-21,4.67554878,5.99426776,3.69785214,27.80580375,14.2399233,9.07998186,38.15622099,19.77560623,27.94049922,9.4,8.83544532,1589.776742,141.00397011,26.1291836,38.68545764,45.24187122,47.60558462,276.23457,179.42689876,71.24654895,31.31279688,29.34782085,8.25665883,33.05459626,15.00616524,13.41529476,82.81181895,54.9832752,94.10046992,27.46820766,3581.0902,5465.8286
2024-03-22,4.70241975,6.08294036,3.73358018,27.49734,14.1876027,8.98458568,36.82170648,19.4623105,27.4191492,9.26,8.73292433,1582.6604213,138.14085393,25.9031526,37.78425154,45.53931942,45.59743221,275.55827157,176.98810497,70.59574695,30.72145809,31.4306968,8.17562292,33.29151532,14.78520378,13.3008786,80.66856679,56.86296768,96.58403316,26.69270232,3545.0023,5384.5656
2024-03-25,4.73824771,6.0740731,3.76037621,27.62953875,14.2050429,9.0192752,36.71276652,18.5129295,27.17778345,9.34,9.01252703,1571.18128438,136.60125372,25.65903912,37.59452394,45.76736304,46.5396459,274.21520004,175.3654056,69.7008942,30.64636745,30.07830815,8.35570272,33.79167778,15.12144948,13.93016748,81.14697129,57.1172256,95.310176,26.34803328,3525.7634,5294.7463
2024-03-26,4.77407567,6.15387844,3.77824023,28.55493,14.3532846,9.1927228,37.1303697,18.6078676,27.65086032,9.46,9.04980739,1590.04651102,139.75248222,25.59575044,38.894158,45.87642738,45.16915326,272.59589394,182.0080346,71.4580596,30.36477755,30.55213775,8.29267479,33.37048834,14.91970206,14.063653,81.38617354,56.95377408,95.31934044,25.8980487,3543.7467,5284.4188
2024-03-27,4.80094664,6.1627457,3.82290028,28.4667975,14.4666459,9.13201614,36.90341145,18.37052235,27.15847419,9.21,8.79816496,1582.334838,137.44758366,25.44204936,37.9929519,45.51948954,44.33162998,269.90975088,178.402036,68.97850398,30.45864085,29.03193445,8.25665883,34.08124552,15.10223544,13.90156344,79.58737262,57.81643488,96.51071764,25.0363761,3502.7866,5156.684
2024-03-28,4.70241975,6.05633858,3.72464817,28.3610385,14.1701625,9.09732662,36.93972477,18.33254711,27.5156955,9.24,8.71428415,1582.93019032,137.8437381,25.14368844,37.54709204,45.81693774,44.75990893,266.60446137,179.14221466,67.80706038,30.55250415,29.36756375,8.32869075,33.90574992,15.4673022,13.7776126,82.45779962,58.64277312,97.22554396,26.2810143,3520.9648,5223.806
2024-03-29,4.72929072,6.09180762,3.77824023,28.378665,13.7603178,9.12334376,37.04866473,18.2281152,27.5156955,9.0,8.50924217,1584.1022902,138.21288201,25.2250596,37.38582358,45.57897918,43.95093758,268.09993818,180.45176152,66.07592706,30.18643728,29.03193445,8.89594212,34.30061502,16.15900764,13.90156344,81.73062478,58.31587008,96.92311744,26.79801786,3537.4843,5286.1612
2024-04-01,4.73824771,6.12727666,3.77824023,28.766448,13.8039183,9.22741232,37.44811125,18.42748521,28.41357609,8.98,8.47196181,1601.24657654,141.60720528,25.4510906,37.74630602,45.92600208,45.53081104,269.32870575,187.73967448,68.98826601,30.83409405,29.28859215,8.76988626,33.67760564,16.20704274,14.28295064,83.7207875,60.13199808,95.85087796,26.96077824,3595.6466,5401.2249
2024-04-02,4.78303266,6.17161296,3.81396827,28.68712875,13.5946359,9.1493609,37.221153,18.33254711,28.06600941,8.5,8.22031938,1594.41862962,140.0045805,25.10752348,36.79766802,45.07331724,44.78846086,268.10946351,189.5047159,69.09564834,30.21459627,28.2718328,8.96797404,34.2655159,16.2838989,14.23527724,81.98896321,60.15924,95.71341136,26.55866436,3580.6759,5381.2291
2024-04-03,4.77407567,6.1627457,3.83183229,28.40510475,13.4376741,9.07130948,36.7672365,18.19013996,27.89222607,8.19,8.17371893,1595.46049618,139.1942646,25.01711108,36.5699949,44.37927144,45.02639361,267.96658356,187.55937455,67.73547216,29.82975674,28.3902902,9.16606182,34.73935402,16.82189202,14.13993044,80.8503605,60.59511072,95.8142202,26.06080908,3567.8031,5374.5954
2024-04-08,4.8367746,6.24255104,3.87649234,28.55493,13.4987148,9.04529234,36.51304326,17.96228852,27.21640197,8.0,7.98731713,1550.39046508,132.61269879,24.65546148,35.92492106,45.0138276,43.88431641,263.13724125,184.6650862,68.985012,29.6608028,27.6795458,9.24709773,34.73057924,16.6201446,14.37829744,78.33395283,59.31474048,96.78565084,25.69699176,3536.4077,5298.5912
2024-04-09,4.77407567,6.21594926,3.82290028,28.47561075,13.4812746,9.0192752,36.41318163,17.97178233,26.94607233,7.99,7.91275641,1546.26020836,131.88341448,24.73683264,35.99132572,45.15263676,44.65521852,266.0424669,185.993612,69.01104408,29.88607472,28.08427525,9.11203788,34.82710182,16.34154102,14.35922808,78.46790609,59.06048256,96.00667344,25.86932628,3533.4871,5342.8982
2024-04-10,4.78303266,6.23368378,3.83183229,28.63424925,13.7079972,8.91520664,35.5870536,17.47810421,26.57919639,7.58,7.57723317,1533.01361924,128.85823512,24.58313156,35.4790612,45.0634023,43.37989898,261.5655618,182.90004478,68.93294784,29.26657694,27.33404505,9.24709773,35.21319214,17.28302898,14.65480316,75.61661527,59.17853088,95.93335792,25.36189686,3504.7086,5275.4727
2024-04-11,4.76511868,6.18934748,3.81396827,28.4667975,13.6469565,8.8891895,35.36009535,17.41164754,26.6467788,7.44,7.61451353,1533.032224,128.15596134,24.42943048,34.99525582,44.55774036,41.6858178,258.90799473,182.7671922,69.30390498,29.32289492,27.27481635,9.21108177,35.09912,17.28302898,15.2078146,74.86073616,59.08772448,94.41206088,25.62039864,3504.2447,5301.8094
2024-04-12,4.76511868,6.23368378,3.82290028,28.308159,13.5074349,8.72441428,34.29793074,17.03189514,25.61373339,7.1,7.3628711,1520.03679914,126.49031199,24.02257468,34.30275008,43.71497046,40.81974259,257.79353112,178.77212533,68.5294506,29.02253236,27.4623739,9.24709773,34.86220094,17.66730978,14.89317016,72.69834782,58.92427296,92.6066662,25.81188144,3475.8389,5277.219
2024-04-15,4.85468858,6.33122364,3.90328837,28.93389975,13.7515977,8.92387902,34.82447388,16.84201894,26.56954176,7.14,7.39083137,1556.26956924,132.63970932,24.44751296,34.9573103,44.18097264,40.33435978,264.3279075,187.07541158,69.51216162,29.27596327,27.442631,9.60725733,36.0204719,17.73455892,15.09339844,73.99003997,60.69499776,96.07998896,26.98950066,3549.0759,5339.7223
2024-04-16,4.89947353,6.35782542,3.95688043,28.86339375,13.8911193,8.91520664,34.75184724,16.73758703,26.19301119,7.07,7.456072,1553.49746,130.52388447,24.61929652,34.66323252,43.88352444,39.20179989,255.0883374,187.08490105,68.86461363,29.62325748,26.50484325,9.8143491,36.5908326,17.23499388,14.59759508,72.57396265,62.02985184,96.4099088,26.41505226,3511.1146,5191.554
2024-04-17,4.9263445,6.45536528,3.98367646,29.3481225,14.1091218,9.21006756,35.36009535,17.1837961,26.60816028,7.1,7.53063272,1550.706746,130.8210003,24.73683264,35.35573826,44.01241866,41.06719265,259.62239448,185.98412253,69.310413,30.13950563,26.9293156,9.84136107,36.7663282,17.36949216,15.36036948,73.83695053,62.27502912,97.2347084,27.75543186,3565.403,5339.7467
