date,工商银行,建设银行,农业银行,招商银行,兴业银行,平安银行,中国平安,中信证券,中国人寿,万科A,保利发展,贵州茅台,五粮液,伊利股份,海天味业,恒瑞医药,药明康德,迈瑞医疗,宁德时代,比亚迪,海康威视,立讯精密,中国石油,中国神华,紫金矿业,三一重工,中国中免,美的集团,中国移动,中兴通讯,沪深300指数,中证500指数
2023-01-03,3.62264982,4.68709886,2.4328622,31.3843733,14.41029718,11.65777839,40.6991256,18.4997564,34.9215547,17.33911813,13.90996566,1566.90638721,156.8037042,26.7908462,60.70176077,37.97902752,76.74130149,287.99772512,204.07511892,84.39109184,31.55163489,30.97356928,4.27199193,22.56353953,9.90492867,14.9046298,203.4044204,44.86177736,63.1828925,24.50908786,3887.8992,5955.8969
2023-01-04,3.66467592,4.72872496,2.45802974,32.27796775,14.65357738,12.12341224,41.89031952,18.7321654,35.90164193,18.13806817,14.45120946,1562.37778221,157.17327522,26.68612628,60.162641,38.30507016,77.5961746,294.55574115,201.12638953,83.9439953,31.21118272,27.87817768,4.25493807,22.33798469,9.6885817,15.14046255,204.36396484,46.4788075,64.4298655,24.99114088,3892.9477,5952.4538
2023-01-05,3.63946026,4.72872496,2.45802974,32.1526975,14.66979606,12.25886936,42.23559312,19.00175984,36.09195013,18.38536223,14.75791428,1631.203521,166.306959,27.52388564,62.47538668,39.0757164,82.64086537,296.12818505,213.43458503,85.88141364,31.60684335,28.8903216,4.24641114,22.2332628,9.77323921,15.41402854,214.6149396,47.48188502,64.9743185,24.99114088,3968.5782,6010.4641
2023-01-06,3.64786548,4.72039974,2.44964056,32.0524813,14.6779054,12.37739434,42.93477216,18.97387076,35.23556323,18.28073782,14.55043749,1633.71236817,167.59165826,27.488979,61.9597069,38.83859448,82.26509697,294.2320027,218.22692498,86.2442746,31.05475875,28.3498564,4.23788421,22.24937386,9.81086477,15.5649615,213.44638548,46.70363522,64.508899,24.575252,3980.8888,6012.8152
2023-01-09,3.63946026,4.68709886,2.44964056,32.403238,14.66168672,12.5297836,43.94469744,19.1969834,35.46393307,17.86224018,14.28883632,1667.6135052,172.36088428,27.5762456,62.68634659,39.0757164,83.97484319,294.73148488,218.1954998,85.33064254,30.42906287,28.58569576,4.24641114,22.3138181,10.76091016,15.98946045,214.40592992,46.79010742,64.403521,24.23497928,4013.1196,6040.0193
2023-01-10,3.6142446,4.6621232,2.44125138,31.94391375,14.41840652,12.22500508,42.47728464,19.00175984,34.6360924,17.8812628,14.3429607,1679.61430845,171.79772844,28.37037166,62.62383995,38.90775504,84.10636213,303.47242303,226.261296,86.37062797,30.67750094,29.1359876,4.22935728,22.10437432,10.73269099,15.92342728,220.39120712,46.262627,64.157639,24.09319898,4017.4737,6048.2968
2023-01-11,3.62264982,4.69542408,2.44125138,32.5034542,14.58059332,12.41972469,43.7634288,18.90879624,35.19750159,18.06197769,14.69476917,1671.00995895,170.7946071,28.3180117,61.6471737,37.9889076,84.13454476,300.35528424,224.09295858,87.14818717,30.26343749,28.85101504,4.23788421,23.21603746,10.80794211,15.77249432,217.1800584,47.127349,65.2377635,24.84936058,4010.0309,6014.1565
2023-01-12,3.6142446,4.67044842,2.44964056,32.61202175,14.6373587,12.41972469,43.94469744,19.02035256,35.32120192,17.6910366,14.3429607,1661.092314,170.16985609,28.12602518,61.725307,37.33682232,85.41215732,297.6543806,227.0469255,89.8404859,30.05180506,28.94928144,4.29757272,23.1999264,10.74209738,15.80079425,213.77890088,47.36082394,66.6954925,25.1423732,4017.8692,6015.2871
2023-01-13,3.64786548,4.69542408,2.46641892,33.1214541,14.78332682,12.65677465,45.1876824,19.289947,36.20613505,17.86224018,14.27981559,1709.095527,174.73669798,28.44018494,64.31151923,38.79907416,85.487311,305.99758294,230.1894435,90.25518414,30.95354324,28.73309536,4.34020737,23.34492594,10.86438045,16.05549362,217.085054,48.3811959,66.2564175,24.98168886,4074.3772,6057.6902
2023-01-16,3.64786548,4.67877364,2.44125138,33.79791345,14.78332682,12.76683356,44.96325456,20.02435944,35.61617963,17.7861497,14.39708508,1732.5537009,181.72335012,29.1470444,66.47581164,42.61278504,92.23235378,316.22771796,233.92380239,88.7065454,31.90128847,29.26373392,4.35726123,23.05492686,10.82675489,16.05549362,221.1702432,49.8944594,64.8162515,25.3314136,4137.9643,6126.1772
