,工商银行,建设银行,农业银行,招商银行,兴业银行,平安银行,中国平安,中信证券,中国人寿,万科A,保利发展,贵州茅台,五粮液,伊利股份,海天味业,恒瑞医药,药明康德,迈瑞医疗,宁德时代,比亚迪,海康威视,立讯精密,中国石油,中国神华,紫金矿业,三一重工,中国中免,美的集团,中国移动,中兴通讯,沪深300指数,中证500指数
保利发展,-0.020061071283170247,-0.044152289490013236,-0.007878473310231927,0.08310314434225999,0.143120065620502,0.26645282684209587,0.3737180876223485,0.453662444022818,0.38611431483331643,0.785605232225613,1.0,0.39076904982464405,0.47012420004957867,0.39323803685931563,0.5056969592853133,0.17307420162643508,0.10754792883778651,0.3157711180435447,0.2243148890546821,0.2495996626125273,0.2570645242329608,0.04328347549601521,0.07939133144532451,0.16756684260094817,0.2034849391543963,0.30059517930157803,0.47737875805053004,0.21815166969462668,0.1095517107078086,0.18030174752791064,0.45043951655342895,0.4359891035331025
贵州茅台,0.18945153103745804,0.1011710720486026,0.16540481979078808,0.37916816159086497,0.34089678481794466,0.3136791581665274,0.5457374372348092,0.46491780459966237,0.5354924176411698,0.37929637245470105,0.39076904982464405,1.0,0.8211893019819914,0.5735525599523837,0.5669582871443147,0.20844064177996413,0.1864913574308114,0.3044751569254218,0.3880190948122284,0.48223020237126385,0.2724797027512194,0.10840649539213996,0.24748527310869578,0.21638053044130756,0.11067221375747127,0.29340672425918873,0.3366733681041137,0.39031566103132836,0.21406067159062275,0.12205021176308878,0.5139558177421866,0.32135038862392445
五粮液,0.12683566259935838,0.06058385529807772,0.08798645212427185,0.30430171489124297,0.25730533954972334,0.3466498467794085,0.5345613175692966,0.4583131052015479,0.5128585947560231,0.44538800194997713,0.47012420004957867,0.8211893019819914,1.0,0.5841784434519862,0.5965850230689379,0.2458724357248696,0.21908847713760152,0.3458492374157429,0.3510136925467305,0.37373636292776025,0.3148377707426479,0.10575558198567593,0.20575170397470618,0.22703398772870756,0.15584507303602504,0.2750877283501225,0.41340798766461323,0.3868064528293889,0.2291661866749703,0.12312476027445385,0.5260076051224294,0.3844601504646751
伊利股份,0.13392714715410606,0.061811888191610154,0.08619198515938542,0.24217935818546715,0.23360384222058345,0.3020186630612864,0.3849810191635266,0.31019141990561955,0.4011774246505651,0.28383331528165956,0.39323803685931563,0.5735525599523837,0.5841784434519862,1.0,0.5716694037341074,0.1421997263352038,-0.0041791460683345185,0.2466519166461312,0.17209448714059727,0.24397659467493377,0.19072789880429142,0.038449863971967986,0.24070173310696547,0.3075291302311624,0.08881551210409266,0.1614137390703109,0.38166883287027425,0.3209835428219856,0.2329411095403516,0.06174149326094127,0.3698104760532951,0.24617436321029812
海天味业,0.11400704217504264,0.024523270088057523,0.14083583548333645,0.20903139258027503,0.19884768819308385,0.21955769022786006,0.444290992293788,0.41185705763426333,0.47591222831132785,0.36963920985765325,0.5056969592853133,0.5669582871443147,0.5965850230689379,0.5716694037341074,1.0,0.24225824144683342,0.16390626785837634,0.3690192312589657,0.340154448579065,0.36918445269067857,0.3016363801679023,0.0518629619101554,0.2484996042223174,0.35604492271266286,0.250301015735446,0.26124887859697454,0.42013934460837343,0.33382621029224335,0.21003515560942534,0.14354014247484287,0.4947843554504181,0.3757488537332799
恒瑞医药,-0.09828254560201317,-0.09568221803067785,-0.0343205851493589,-0.07768263312274828,-0.011137936347583177,0.11070260995080078,0.24181388141316865,0.24281641734700007,0.2331430655410619,0.1976458787030865,0.17307420162643508,0.20844064177996413,0.2458724357248696,0.1421997263352038,0.24225824144683342,1.0,0.5444243048046519,0.34680380047067294,0.4919081518264865,0.3469943729197557,0.22178782434872382,0.20355219066218364,0.08037506851786123,0.01155590202965273,0.2786719012247357,0.15936845702073948,0.15059394865189699,0.03137860260388979,-0.027655843102658766,0.25333745613928577,0.4576892463936129,0.4077786465491427
药明康德,-0.16660238650253528,-0.16585115472216108,-0.12834394070616298,-0.02087485672926477,-0.07753606068714573,0.05426965452663683,0.26637895949218454,0.37602955202390054,0.24396199904529817,0.21785958348485662,0.10754792883778651,0.1864913574308114,0.21908847713760152,-0.0041791460683345185,0.16390626785837634,0.5444243048046519,1.0,0.37379491967491224,0.4946469621693711,0.40001454182936924,0.37284874301925713,0.3807262133831486,0.01423551488117572,-0.11988951980890468,0.35336277063447386,0.2017034017760567,0.1209339067050466,0.08406528117265608,-0.03400702546491706,0.35466710950555214,0.5303276820349209,0.5443324615741634
迈瑞医疗,-0.05822884341814507,-0.11551847260988987,-0.00484503235337376,0.07751322355424457,0.12053804885012345,0.18001875186762414,0.3528480127755608,0.39172455028456404,0.3505268420468781,0.27861733778361925,0.3157711180435447,0.3044751569254218,0.3458492374157429,0.2466519166461312,0.3690192312589657,0.34680380047067294,0.37379491967491224,1.0,0.34887566429903627,0.3616275538349201,0.41050202541170977,0.3552558197421899,0.1285943552011962,0.09973965931458507,0.3045356810284607,0.17224816450281222,0.22834749634035698,0.13804795594535466,-0.016805996618354278,0.3024473665929856,0.5228915740116702,0.5070351756806287
宁德时代,-0.026673231883037912,-0.1270099906194588,-0.007965739501763366,0.15315259830471442,0.10771179753994614,0.18063963084448154,0.392928945614248,0.4670568090424808,0.3903365673547642,0.24833442492028523,0.2243148890546821,0.3880190948122284,0.3510136925467305,0.17209448714059727,0.340154448579065,0.4919081518264865,0.4946469621693711,0.34887566429903627,1.0,0.5883051643515254,0.3519088631601742,0.4088243736190424,0.15976039184816734,0.07817622688864118,0.46558979796887384,0.3337182770220433,0.18554095773755758,0.2111533567947516,-0.04712841807136789,0.20834553243989756,0.6649821737088485,0.553860322724659
比亚迪,-0.03181891951686024,-0.11230777249442545,-0.031248995567647483,0.18594974101604586,0.20258754566305087,0.11031497558478791,0.35327203685317543,0.47907567515744015,0.3708819330071623,0.26328901010743233,0.2495996626125273,0.48223020237126385,0.37373636292776025,0.24397659467493377,0.36918445269067857,0.3469943729197557,0.40001454182936924,0.3616275538349201,0.5883051643515254,1.0,0.4420300039675254,0.3776568724955624,0.08109433026013382,0.03011886913369455,0.31323987482361854,0.3183972970117301,0.29239078359286963,0.2126555755708282,-0.028938818372896337,0.28926572837156317,0.592868298044271,0.5397148189153375
